RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12
2173,Canadian,OK,Oklahoma City,40,17,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1208,,,,,,,,,0.1302,,0.1894,0.2441,0.2971,0.15,,0.3062,0.2143,,,0.1494,,0.1988,,,,,,,0.1316,0.2228,0.1309,,0.1241,,0.3132,0.3188,0.1707,,,0.2599,0.1819,0.2038,0.2182,0.2509,0.1245,,0.1225,,,,,,,0.1375,,,,,,,,,,0.2456,0.1719,,,,,,,,,,,,0.515,0.6119,0.6857,0.3241,0.3446,0.2858,0.2712,0.1172,,0.1248,,,0.1497,0.2258,0.2603,0.1278,,,,,,0.2413,0.1689,0.1945,1.2608,1.1107,1.2762,1.3577,1.6202,2.5501,2.4536,2.6182,2.4082,1.9481,1.5004,1.7213,2.1023,1.8777,1.242,1.3618,1.3829,3.3945,3.0378,2.3594,1.033,1.1977,1.2692,1.0571,0.5655,0.6976,1.3712,1.5887,1.1608,2.2933,1.5094,1.0002,2.3386,2.9657,3.3035,3.2172,2.5797,2.3976,2.2211,3.4253,3.5548,4.718,5.1973,4.2435,3.3539,3.6164,2.886,3.3728,3.2488,2.7326,2.8109,2.8675,2.4104,4.1881,4.7,3.2175,2.119,2.2168,1.3499,1.7388,1.5093,1.7878,1.4471,1.9935,1.078,1.4329,1.6542,1.6592,1.3343,1.405,1.0875,1.4524,1.0348,0.95,1.4748,1.2614,1.7342,0.9203,0.3463,,,,,
2845,Sheboygan,WI,Sheboygan,55,117,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4633,2.8892,3.1685,4.5368,6.1999,5.3516,5.1116,5.3705,6.2365,5.7272,3.7162,3.2832,3.4705,4.8983,5.7555,4.9845,3.7507,4.1098,5.6382,6.2642,5.4751,5.1302,6.0401,7.0059,6.3064,5.0742,6.8851,8.146,8.0048,7.3541,6.0979,5.5825,4.9915,4.9699,4.6875,3.4781,3.8821,4.6217,4.248,4.2244,3.8185,3.0346,3.7601,3.4769,2.6265,2.6409,1.9521,2.3938,3.4489,3.8294,3.4107,3.1825,3.4605,2.9748,2.5577,1.1709,1.442,2.0471,1.5986,1.6017,0.982,1.5899,2.3595,1.9267,1.2227,,,,,,
1762,Harnett,NC,Dunn,37,85,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1408,5.1209,5.0413,5.1806,6.1516,6.2221,4.6109,4.3871,4.0104,2.9141,3.7087,3.8914,3.2501,2.3163,2.0004,3.5022,2.7228,3.342,3.5083,3.7196,4.2385,3.4226,4.3125,6.1177,6.5696,5.3758,4.2243,5.1667,5.2926,5.9088,6.0523,7.1288,6.18,7.1263,6.9846,6.5747,8.5162,7.1946,6.2545,6.1444,7.3743,5.7838,6.6425,8.0308,5.6616,2.8841,2.6395,4.7193,7.4506,10.5013,10.3202,7.7654,8.8023,8.9353,8.8335,7.7291,9.148,9.6819,6.7904,7.9193,7.3104,8.0732,8.6253,10.5199,8.241,7.1613,6.5913,5.2772,3.3002,4.6398,4.9221,6.8534,6.9325,8.2619,6.8027,5.9711,6.5881,8.3901,5.9349,6.513,7.312,7.3325,8.4295,9.5701,9.2911,8.1071,9.4678,9.2541,7.3393,7.2259,7.8613,6.7065,4.9625,5.6899,4.9544,4.9307,5.9546,6.4463,8.6214,8.5016,7.673,5.6058,5.9813,6.8856,11.4187,13.7064,12.6709,7.7389,6.3939,7.6142,9.1344,8.8329,6.8961,8.3835,8.9244,7.5999,4.7766,6.9804,6.3157,7.0808,7.2931,6.0811,6.6155,5.9629,7.8396,7.7816,7.8155,7.5088,5.7542,6.2041,6.1216,4.034,2.0777,2.1189,2.2718,2.3576,2.6134,2.2816
2767,La Crosse,WI,La Crosse,55,63,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4247,,,,,,,,,1.2736,0.8916,,,,,,,,,,,0.3991,0.6721,0.3947,,0.4083,,,,,,,0.4785,,,
797,Wayne,OH,Wooster,39,169,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009,0.3393,0.4086,0.2061,0.856,0.5553,0.238,,,0.194,,0.2576,,0.2738,0.3658,0.2154,,0.3789,0.4592,0.2495,0.2589,0.5574,1.1246,0.8755,0.8221,0.784,0.4205,,0.393,0.2751,0.7154,0.8003,1.0588,0.7395,0.3211,0.2803,0.37,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7268,0.3809,0.3477,,,,,0.2023,,0.2571,,,0.1947,0.3382,0.1998,0.4811,0.6806,0.397,0.3045,0.5244,0.3316,,6.1573,5.9615,5.1837,5.1376,4.8161,3.2247,4.1405,4.4075,6.6034,5.8848,5.406,4.9991,8.3712,8.6078,7.0892,8.7001,9.1123,10.1731,8.6852,6.9702,5.0726,4.0575,3.997,3.3617,4.1105,4.1979,4.5586,4.4936,3.3463,2.282,2.2095,3.0989,2.1498,1.2068,0.3599,1.1278,0.718,2.1829,,
1496,Wilson,TN,Nashville,47,189,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1585,4.662,4.4193,4.5407,4.4887,4.0063,5.0638,6.8149,5.4141,4.1033,3.3282,3.7443,3.836,3.8587,3.7908,4.9693,4.8793,4.434,4.4653,3.4943,2.6421,3.2671,3.5758,3.6084,3.6321,3.325,4.2696,3.8111,4.9088,4.9794,3.9168,3.7843,2.8376,2.6331,2.5496,3.0757,2.8358,2.3108,3.0235,4.0968,5.3602,5.1381,4.3634,5.055,4.3248,4.0544,4.8992,5.591,5.9664,5.1801,5.2771,5.7335,5.8705,6.2701,7.4534,8.2759,7.0186,5.7801,5.0391,5.0337,5.1294,6.0383,7.3195,6.3639,6.3145,6.0806,6.0384,7.2322,6.8443,6.2213,6.3977,6.5655,6.3681,7.0812,7.2172,7.3417,7.5111,7.7952,9.035,8.8616,8.5823,8.2044,6.6024,5.8121,4.6799,5.0391,6.5362,6.6982,6.3551,5.4798,6.5184,6.8863,7.3456,6.4373,7.2011,6.8142,9.4336,8.6297,8.504,7.6499,7.7871,6.819,6.8277,5.6362,4.2854,5.041,6.2704,6.6541,6.1006,5.8423,5.6521,5.751,5.1479,4.8232,4.5825,5.6213,5.1336,4.4617,3.8711,4.6847,4.8355,4.2728,5.3141,5.5291,4.9649,4.386,3.8394,4.2405,3.399,3.6657,2.6281,2.1424,2.1334,2.5006,3.1942,2.9292,2.4691,2.2904,2.6005,2.7115,2.8416,2.6203,2.7303,2.3092,2.5461,2.2299,2.4282,2.4153,2.1768,1.6792,0.7459,0.1993,,,,0.4036
2260,Faulkner,AR,Little Rock,5,45,341,,,,,,,,,,,,,,,,,,,,,0.1767,,,,,,,,,0.168,,,,0.1778,,,,,,0.1687,0.4498,0.2828,,0.3462,0.2423,0.444,0.5831,0.5134,0.3876,0.1666,0.3815,0.7499,0.4619,0.3283,0.2899,0.3376,0.6733,0.5728,0.2697,0.2199,0.2893,0.1703,0.2198,0.4558,0.4611,0.7382,0.5843,0.4475,0.6902,0.5868,0.6421,0.4869,0.586,0.2993,0.2708,0.4497,0.4529,0.3847,0.3328,0.6622,0.8875,1.0046,0.8466,0.7383,0.5131,0.2219,0.3801,0.7382,0.4541,0.6574,1.0336,1.135,0.9038,0.5628,0.3897,0.1683,0.3863,0.4016,0.3799,0.1638,0.5543,0.8407,0.4925,0.9705,0.9042,0.8034,0.3271,0.2645,0.4428,0.7732,0.7726,0.5462,0.5454,0.614,0.332,0.435,0.4001,0.3795,0.4961,0.4504,0.7247,1.0767,1.1144,0.8858,0.5503,0.384,0.6582,0.3944,0.315,0.7911,0.6903,0.8207,0.7383,0.5587,0.9018,0.8647,0.6027,0.709,0.7279,0.5489,0.5504,0.79,0.4546,0.8124,3.7859,5.7424,5.5556,5.2459,5.9128,9.6753,7.9132,5.0959,4.2824,4.5573,3.7145,4.1994,4.4624,4.0043,4.3418,4.6757,5.4068,5.2385,4.404,3.4856,2.0821,2.2768,1.6198,0.9074,1.1079,1.3441,1.6788,3.792,3.2991,3.2111,2.4143,1.6547,2.1665,2.6847,3.2404,4.1715,4.033,3.4603,3.5195,3.878,6.5092,6.897,5.3128,5.0537,5.4933,6.9173,6.5178,5.8369,5.4267,5.4985,6.2091,7.2122,5.6924,4.1089,4.4404,3.6591,3.5635,3.5608,3.6358,4.3889,5.2955,4.6059,4.299,3.6544,4.0839,4.6377,5.0269,4.5856,4.5648,3.815,4.303,4.9275,4.5547,4.527,3.8146,4.5432,4.6835,2.4295,0.6908,,,0.1592,,0.3881
3249,Saint Lawrence,NY,Ogdensburg,36,89,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348,0.5367,0.3096,,,,0.6061,0.7781,0.7395,0.3231,,0.5874,0.4111,0.4715,0.5115,0.3019,,,,0.3178,,0.4081,,0.988,0.6259,0.9144,0.4523,0.5434,,,,,,0.35,0.8827,1.1549,0.6137,,,,,,0.3364,,0.4193,,,,,0.3276,,,,,,,,,,0.3354,,,0.6649,0.4654,,,0.7193,0.8932,0.4886,,,,,,1.4117,0.9882,0.8499,,,,0.3444,,,,,,,,,,,0.3621,,,,,,,0.4056,,,,,,,,1.045,5.4342,3.6054,1.4107,,,,0.4475,,,,,,,10.9309,15.7917,11.7902,6.9469,4.8075,4.4602,4.396,3.6103,4.2032,4.1885,8.7629,17.8115,12.177,9.1609,10.9323,8.231,5.8048,3.8267,3.8896,3.0677,3.0224,2.9219,17.0087,13.618,10.6159,6.631,7.3906,6.9821,4.6432,3.5736,2.9033,4.1558,3.0794,2.3974,3.0221,12.2446,19.1718,14.2845,9.4635,8.6073,5.7876,5.5431,6.4212,6.5118,9.4873,6.1254,2.4805,,,,,
1478,Warren,NJ,Allentown,34,41,343,0.1903,0.5291,0.7028,0.9435,0.8572,0.9444,0.8258,0.5901,0.5925,0.8368,0.4788,1.37,2.1079,1.9924,1.777,2.0987,2.2152,2.5029,2.308,1.6308,1.921,1.5548,0.9204,0.9502,1.5965,1.6802,1.3557,1.4578,2.6711,2.9705,2.3935,1.506,1.2937,2.1499,1.9588,2.1456,1.9378,1.3586,0.8844,1.0462,1.4386,1.4708,1.5785,1.7757,1.7964,1.3845,1.7958,1.7155,1.5828,0.8942,0.5187,1.2169,1.1163,0.5462,,0.5069,0.6961,1.0671,1.1037,1.0877,0.8864,0.5863,0.2324,0.395,0.415,0.2254,0.2163,0.4564,0.7829,0.6176,0.2666,0.3739,0.7629,0.8056,1.4004,1.6507,1.9104,1.6191,1.7178,1.6868,1.6842,1.4874,1.2085,0.5469,0.6633,0.5374,1.1213,1.1601,1.775,1.9793,1.221,0.7544,0.7841,1.097,0.9401,1.1177,1.6332,1.4785,1.203,0.6898,1.1131,1.4718,1.5163,0.8916,0.9964,2.0622,2.3201,1.7008,2.2742,1.2765,1.3753,1.3323,1.1009,1.3953,0.9416,0.916,0.5862,0.8078,1.394,1.5317,1.1583,1.2937,1.067,1.5277,1.2166,0.9724,0.7859,0.7519,0.369,,,,0.227,,0.4735,0.5055,0.6878,0.7221,0.7737,0.3854,0.5069,0.45,0.7682,0.7818,0.6279,0.5532,1.4789,0.9338,0.3626,0.1753,0.5413,1.0049,0.5871,,0.4081,0.4954,0.6122,0.303,,,,,,,0.2625,,0.4206,0.7553,0.7213,0.3437,,0.2539,0.3803,0.6549,0.3666,,,0.3663,0.4698,0.4638,0.4029,0.1983,,,0.1853,0.3289,0.7573,0.8164,1.7467,1.9147,1.0144,0.4455,0.5205,0.3302,0.9942,1.4114,1.6621,1.3973,1.8448,2.0924,1.6846,1.4369,1.2068,0.9792,0.4335,0.4881,0.4647,0.4551,0.5846,0.506,0.2394,0.4081,0.4298,0.6248,1.0447,0.9803,0.653,0.6028,0.6843,0.3708,0.4893,0.2641,,,,,,
1952,Ontario,NY,Rochester,36,69,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2095,0.7917,1.1518,0.857,0.5543,0.4424,1.5702,1.4537,0.9623,1.0392,1.7042,1.4723,0.8846,0.5124,0.688,0.3941,,,,0.4594,0.7982,0.7163,1.2321,0.7159,0.4857,0.9706,1.2706,0.6888,,,,0.2222,,,0.2462,,1.2844,1.0807,1.0043,0.4045,,0.2305,,,0.8594,1.1147,1.3813,1.3979,1.6222,1.5653,0.7765,0.7036,0.3403,0.6323,0.3405,0.4025,0.6895,0.4339,0.4028,0.4327,0.4958,0.7072,0.6117,0.533,0.7154,0.9151,1.7798,1.5667,1.0109,1.1463,1.1447,0.8376,1.0546,1.347,1.2299,0.8037,1.0236,1.0843,1.0965,0.5205,,1.0766,1.0206,1.5697,1.3248,0.9099,0.5652,0.4794,0.71,0.912,1.0041,0.7791,1.1321,0.8818,0.6682,0.758,0.8669,0.9802,1.0444,0.5399,0.642,0.3345,,,,,,,,,,,,,,,,,,0.2394,,,,,,,,,,,,,,,,,0.4524,0.3166,,,,,,,0.2272,,,,,,0.2459,0.4154,0.244,,,0.2284,0.3933,0.232,0.3015,0.3809,0.2227,,,,,,,0.4604,0.3222,,0.2159,,,,
2905,Columbiana,OH,Salem,39,29,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1968,0.3492,0.4148,0.4146,0.2064,,0.4037,0.4898,0.2662,,,0.5692,0.6003,0.9315,0.7124,0.5388,0.2056,0.252,0.3246,0.3829,0.1916,0.6325,1.1538,0.8869,0.7347,0.3207,,0.2128,0.3368,0.7815,0.6537,0.4892,0.1839,,0.1837,,0.2498,,0.509,0.3154,0.3409,,0.2541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0353,2.0992,2.0668,2.1956,1.6658,0.9633,0.5148,0.7877,1.0612,0.9796,0.6691,0.4689,1.5912,1.4195,0.6888,0.5066,0.8841,0.7391,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,Androscoggin,ME,Lewiston,23,1,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0197,6.9197,6.1762,6.2741,8.9887,8.0204,7.7928,6.1722,7.6055,3.3341,1.6661,,,,,,,,,,,,,,,,,,,,0.4789,,1.5842,,,,,,,,,,,,,,,,,,,,,,1.5659,,,,,,,,,,,,,,
1678,Douglas,OR,Roseburg,41,19,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2257,1.4643,1.9761,1.9988,1.249,0.8327,1.9141,2.3824,2.6237,2.692,2.1999,2.7802,2.3023,2.6733,2.3025,1.1437,1.408,1.3588,1.3055,1.5272,1.995,1.6877,0.9608,1.2958,1.1555,1.1964,1.1561,1.2002,0.789,0.7106,0.5353,0.6584,0.5469,1.0595,1.6565,2.1151,1.7449,2.2233,1.6091,1.3556,0.7726,0.9394,2.242,3.2613,2.6658,2.4736,1.8341,1.5126,2.3874,3.6723,4.9481,6.3148,6.0409,5.3054,5.4557,5.4331,4.5668,6.9221,6.8879,7.7602,7.6233,8.677,8.7935,9.201,7.2193,7.9927,8.2413,9.7662,10.1635,10.1408,9.1987,9.7335,11.1621,8.8492,10.6862,11.5428,9.9557,9.3463,13.0177,11.1847,13.2218,13.0701,9.4308,6.6049,6.9303,5.2221,5.9639,5.6527,5.3458,5.9365,4.2748,6.5939,8.611,11.53,13.6474,10.4614,9.5367,7.4556,7.5242,7.9056,7.5019,8.654,9.7207,8.1081,7.1456,6.098,4.7273,3.1707,1.9691,1.4634,2.0111,1.8136,2.0497,1.246,0.948,1.6838,2.103,3.3388,5.3015,4.8055,4.8402,6.7013,7.1568,7.465,5.5626,6.7338,10.0609,10.7011,8.2737,6.4349,7.2489,10.3816,11.4509,13.0763,11.3011,12.5496,11.6579,12.3879,9.4374,9.92,10.1136,8.4054,6.7105,5.8784,7.4326,5.475,8.7923,11.1999,10.6701,8.0938,6.6744,7.8123,5.6836,4.9192,3.9081,3.2627
1411,Sumter,SC,Sumter,45,85,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.476,4.9117,4.2761,5.1292,4.6194,4.206,3.7963,3.7339,4.779,5.1632,4.4722,5.1515,5.2819,8.0803,6.1809,4.8853,4.4552,6.6083,5.4653,3.4524,4.2081,3.8988,7.0254,5.883,7.3759,8.0283,7.0252,5.5978,5.6173,5.9053,5.5214,4.9033,4.0818,3.4927,3.0327,2.5206,3.307,4.1874,4.8537,4.7177,6.1756,4.8157,4.1453,3.8354,3.9318,4.8214,6.241,4.871,5.2481,7.2207,6.7963,6.1279,4.6506,3.9524,2.6635,2.6065,2.8259,4.0508,4.1261,3.8776,4.0924,3.8308,4.3334,4.3892,3.7463,4.4528,5.6999,6.7647,6.5559,5.5754,4.3741,4.6857,5.2541,4.181,4.3567,6.1668,6.6523,5.6924,7.0854,5.8163,8.2143,6.9192,6.2731,6.3849,6.8486,5.7746,4.806,4.0672,3.7365,4.0063,3.7274,3.0517,4.7347,5.2068,4.8832,5.0853,7.3737,19.8053,15.3835,11.4988,9.9022,7.3492,4.2448,4.2157,4.9211,4.9982,8.522,9.7887,13.0692,9.8745,7.0603,5.7559,5.4587,4.1694,3.9246,4.9068,5.9312,5.4033,5.4978,12.5608,10.3121,12.4124,7.8471,6.5261,5.7963,5.7731,4.4802,3.4692,2.6587,3.0351,2.9945,3.8798,8.9419,9.6464,9.9,6.6717,3.9695,2.7034,3.8905,4.3381,3.5633,3.7135,3.4921,2.371,0.9036,0.1839,,,,0.2571
1253,Navajo,AZ,Show Low,4,17,349,0.2502,0.351,,0.3156,0.8675,0.563,0.4406,,0.2909,0.622,0.3932,,0.2427,0.4079,0.2394,0.3056,0.649,0.8802,0.9497,0.6951,0.7711,0.3979,0.3778,1.096,1.4483,0.7874,0.6759,0.5572,0.7612,1.0716,0.8402,0.8148,1.2822,1.2195,0.8242,1.0458,0.8319,0.6303,0.2393,0.3042,0.8264,1.0176,0.7654,0.9611,1.4452,1.0649,0.8904,1.1179,1.1286,1.5648,1.0751,2.7762,3.1575,3.9601,2.4591,2.3251,1.9654,2.1193,1.4943,0.8896,0.7798,2.2732,3.3565,3.2848,3.3964,4.0935,3.3321,1.9639,0.8872,1.8629,2.0351,2.4049,2.9372,3.1705,3.2087,2.9243,2.2934,2.383,3.3599,2.1225,1.6586,1.7623,2.5958,2.3449,1.9861,1.3274,2.2629,2.4135,2.1486,1.5799,1.1387,0.915,1.4597,2.5353,2.802,2.0666,0.8436,0.4114,,,,,0.655,1.2971,0.7835,0.8927,0.9043,0.7384,0.7474,0.3843,1.2408,1.6494,1.6283,1.1711,0.9437,1.0961,1.4524,1.7395,1.1351,2.1378,2.4562,3.146,3.6493,3.6818,4.5775,6.8555,8.271,10.0563,9.2183,15.2623,13.4214,10.6913,8.8688,12.441,10.9688,8.981,8.3498,12.2721,13.5577,12.5474,13.1701,17.446,15.5229,16.4056,14.5983,15.8232,19.6836,18.9923,17.8682,21.4071,19.8607,20.6197,23.479,24.2218,17.5479,12.9991,13.8775,18.0375,21.6219,21.3693,20.219,18.0099,17.9218,16.3267,15.1019,11.6293,12.5452,12.6255,14.5402,13.8358,12.6906,12.4201,11.1514,11.4745,12.1385,15.1767,16.6875,17.1383,14.2936,11.7946,11.1502,9.5078,8.4524,8.1673,7.4237,7.0315,7.148,6.4684,5.5085,4.7516,5.0484,6.6589,6.2201,6.1407,6.3004,5.6869,5.7454,4.6291,4.7751,4.1036,4.8146,5.0061,4.8858,4.1241,4.2828,4.6854,5.2283,4.9632,4.5248,4.8826,3.9174,5.6977,5.5623,4.6247,3.7581,3.9045,4.6127,4.4087,4.1831,3.8057,2.8477,1.2254,,,,,,2.6449
2640,Brunswick,NC,Myrtle Beach,37,19,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1134,0.2867,0.5796,0.5747,0.2827,0.3112,0.3848,0.2235,,,0.1415,0.3438,0.2137,0.2084,0.2167,0.7113,0.9175,0.8484,0.617,0.5296,0.6279,0.6213,0.654,0.6696,1.1236,1.0848,1.466,1.4699,0.873,0.6326,1.5012,1.0717,0.6578,0.3462,0.3395,0.3964,0.2125,0.1985,,0.1628,0.2012,0.5401,0.5842,0.4403,0.8258,0.5866,0.7767,0.7362,0.981,0.5157,0.886,0.6064,0.4035,0.5727,0.5928,0.4228,0.2715,0.8533,1.1713,0.7667,0.5021,0.3116,0.2657,0.2083,0.3924,0.34,1.0464,0.7682,0.6883,0.4043,0.3063,0.231,0.5719,0.5637,0.3928,0.2492,0.1099,,,,0.2105,0.2608,0.355,0.1826,,0.0935,0.2533,0.2575,0.1249,,0.105,0.1878,0.1115,,,0.0978,0.2659,0.2602,0.3039,0.2533,0.2273,0.3315,0.3137,0.2646,0.5311
1362,Saline,AR,Little Rock,5,125,351,0.3222,0.1925,,0.543,0.3801,0.4931,0.4224,0.4044,0.1774,,,,0.167,0.6596,0.43,0.5387,0.9361,0.5838,0.3776,0.4877,0.308,0.6232,0.5478,0.2858,0.2457,0.6513,1.2851,1.314,0.8259,0.8512,0.6306,0.8019,0.5798,0.8034,0.4239,,0.3586,0.6072,0.5376,0.7101,0.8943,1.1854,1.3032,0.9975,1.2857,1.2051,0.7784,0.6129,0.6513,0.6969,1.388,1.519,2.6406,3.2756,3.0598,1.5825,1.6924,2.2073,2.1733,1.3588,1.0016,1.3487,1.9612,2.3259,2.3628,2.9639,2.9009,2.2516,1.755,2.4289,2.2095,1.2381,1.0272,0.8438,1.5481,1.5093,2.047,2.0326,1.9976,1.7326,1.1623,1.5843,1.3605,1.6614,2.5981,2.6551,3.1759,3.0676,2.4988,2.0361,2.3625,1.9129,2.1682,1.5795,1.3586,1.5335,1.3416,1.9059,1.8297,1.7481,1.4398,2.1121,1.8126,2.0937,1.363,2.3375,1.6301,1.374,1.021,1.4738,2.2009,2.0682,1.6168,1.4676,1.3922,2.0795,2.447,2.2501,1.6873,1.2176,0.8479,1.1389,1.1182,1.6969,1.0915,1.2374,1.5697,1.8646,1.45,1.1019,1.6791,1.9375,2.0909,1.3616,1.0353,1.2458,2.0236,2.5904,2.35,1.8737,1.8124,2.0114,2.4846,2.8942,5.33,7.7022,8.3051,8.4331,7.1572,7.8374,9.0681,8.8815,10.1167,10.1801,7.9657,7.5279,6.6533,7.0028,7.597,7.5729,9.7117,10.4106,8.0713,6.7907,4.0833,3.4039,3.744,3.5114,2.4725,2.4017,2.6573,5.1547,4.4092,4.5812,5.2755,5.9509,5.9683,6.1802,5.7273,5.7098,5.8482,5.0371,6.2942,7.5519,9.3217,8.9462,8.0662,9.1622,8.3857,8.3662,8.2654,8.2517,8.7157,7.1684,6.5482,7.0854,7.8657,7.2114,6.6637,5.7627,6.6023,8.632,8.0898,8.2435,7.6512,6.1678,6.743,5.9576,5.4654,5.8212,6.6969,6.855,6.0066,6.1428,6.7269,6.3274,6.2695,6.1094,6.5651,5.8763,2.8181,0.7592,0.1654,,,,0.1566,
